                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     347                                      640                  6.8597823338588059E+004                  3.0163126153497575E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997713607214E-001                  9.9999997675651564E-001                  7.8130217205062301E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997675651564E-001                  7.8130217205062301E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0512729821938303E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0512729821938303E+001                 -1.0512729821938303E+001                 -3.3047737903982636E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6448802617317497E+000                  1.0830468437307366E+000                  7.7502173485449566E-001                  2.8878458837041339E+000                 -1.0367747511851130E-007                  6.1266438055182260E+000                 -1.3546817808005520E+000                  1.2896135210452845E+001                 -1.3546817808005520E+000                  6.1266438055182260E+000                  6.2053309326045447E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     348                                      640                  6.9651812939259442E+004                  3.0228363258733846E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997753374181E-001                  9.9999997675651564E-001                  7.8130217205062301E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997675651564E-001                  7.8130217205062301E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0482547355862447E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0482547355862447E+001                 -1.0482547355862447E+001                 -3.2944753846740795E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6449979504041639E+000                  1.0787051194517587E+000                  7.7261549537017882E-001                  2.8926583626727673E+000                 -1.0150795285750222E-007                  6.1289736345457291E+000                 -1.3476843304661881E+000                  1.2905466299072915E+001                 -1.3476843304661881E+000                  6.1289736345457291E+000                  6.2053038985421516E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     349                                      640                  7.0721827875231087E+004                  3.0293898398952939E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997790360950E-001                  9.9999997675651564E-001                  7.8130216983017696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997675651564E-001                  7.8130216983017696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0452411412959762E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0452411412959762E+001                 -1.0452411412959762E+001                 -3.2841954148190972E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6451323297508882E+000                  1.0744313461309607E+000                  7.7020985001633047E-001                  2.8974696533804645E+000                 -9.9397496860876456E-008                  6.1313032093171369E+000                 -1.3406875443462312E+000                  1.2914796226129166E+001                 -1.3406875443462312E+000                  6.1313032093171369E+000                  6.2052885136558622E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     350                                      640                  7.1808156677443068E+004                  3.0359612942894176E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997824621623E-001                  9.9999997675651564E-001                  7.8130216983017696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997675651564E-001                  7.8130216983017696E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0422324278231191E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0422324278231191E+001                 -1.0422324278231191E+001                 -3.2739346198940332E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6452522326675765E+000                  1.0701013493871279E+000                  7.6780504581103803E-001                  2.9022792617910489E+000                 -9.7319209888966640E-008                  6.1336323601638254E+000                 -1.3336919130784630E+000                  1.2924124230005129E+001                 -1.3336919130784630E+000                  6.1336323601638254E+000                  6.2052841001199510E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     351                                      641                  7.2911015135688765E+004                  3.0425197783084696E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997858025569E-001                  9.9999997848972755E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997848972755E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0392286214796901E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0392286214796901E+001                 -1.0392286214796901E+001                 -3.2636930375051520E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6453725027036779E+000                  1.0657745938549938E+000                  7.6540112797276771E-001                  2.9070870974675898E+000                 -9.5285415088172245E-008                  6.1359610681248240E+000                 -1.3266975007850137E+000                  1.2933450164942109E+001                 -1.3266975007850137E+000                  6.1359610681248240E+000                  6.2052897943218999E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     352                                      643                  7.4030787686337208E+004                  3.0491298172864654E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997896915160E-001                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0362289860548909E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0362289860548909E+001                 -1.0362289860548909E+001                 -3.2534680912950179E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455052561198462E+000                  1.0614983865035763E+000                  7.6299751746472277E-001                  2.9118943184836796E+000                 -9.3303576519896670E-008                  6.1382899005220510E+000                 -1.3197026508425540E+000                  1.2942776259664253E+001                 -1.3197026508425540E+000                  6.1382899005220510E+000                  6.2053044149635728E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     353                                      643                  7.5167686143963903E+004                  3.0557216772983655E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997933522833E-001                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0332341591535014E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0332341591535014E+001                 -1.0332341591535014E+001                 -3.2432619723004521E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6456183581661574E+000                  1.0571452481849195E+000                  7.6059474421277173E-001                  2.9166998649875815E+000                 -9.1349597545332121E-008                  6.1406183530300362E+000                 -1.3127089516661927E+000                  1.2952100490559362E+001                 -1.3127089516661927E+000                  6.1406183530300362E+000                  6.2053262935373965E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     354                                      643                  7.6321762436843579E+004                  3.0622345198088281E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999997967255239E-001                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997848972755E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0302447028545069E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0302447028545069E+001                 -1.0302447028545069E+001                 -3.2330766087312938E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6457298917735805E+000                  1.0527884432440049E+000                  7.5819327452746665E-001                  2.9215028043581919E+000                 -8.9435836129494617E-008                  6.1429459716522947E+000                 -1.3057178642578804E+000                  1.2961421078580624E+001                 -1.3057178642578804E+000                  6.1429459716522947E+000                  6.2053531381826932E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     355                                      645                  7.7493353208348737E+004                  3.0687759421319867E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998000429902E-001                  9.9999997935633356E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999997935633356E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0272592230249703E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0272592230249703E+001                 -1.0272592230249703E+001                 -3.2229072629130378E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6458852692944759E+000                  1.0486072755142639E+000                  7.5579193562080715E-001                  2.9263054821715109E+000                 -8.7592931339342876E-008                  6.1452738208750155E+000                 -1.2987263083251037E+000                  1.2970742357810865E+001                 -1.2987263083251037E+000                  6.1452738208750155E+000                  6.2053823120727880E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     356                                      645                  7.8682886423575401E+004                  3.0753765733075071E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998023545411E-001                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0242784500888101E+001                 -9.8999999999999986E+001                 -2.5712488368046699E+001                 -1.0242784500888101E+001                 -1.0242784500888101E+001                 -3.2127564630224533E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6459992956294243E+000                  1.0442623247094307E+000                  7.5339140754849288E-001                  2.9311065383161394E+000                 -8.5757828847822029E-008                  6.1476013076465490E+000                 -1.2917361377117704E+000                  1.2980062044635952E+001                 -1.2917361377117704E+000                  6.1476013076465490E+000                  6.2054114368468549E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     357                                      644                  7.9890580726719316E+004                  3.0819570176799633E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998060632100E-001                  9.9999998022293957E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0213025618380973E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0213025618380973E+001                 -1.0213025618380973E+001                 -3.2026248731208739E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6461117836768140E+000                  1.0399130182711316E+000                  7.5099177823456464E-001                  2.9359057969439957E+000                 -8.3962333443472171E-008                  6.1499282674849551E+000                 -1.2847478721742900E+000                  1.2989379576980113E+001                 -1.2847478721742900E+000                  6.1499282674849551E+000                  6.2054385868983164E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     358                                      645                  8.1116601255646674E+004                  3.0884977422258095E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998095550613E-001                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0183311073921471E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0183311073921471E+001                 -1.0183311073921471E+001                 -3.1925110141584589E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6462510005337729E+000                  1.0356716503937238E+000                  7.4859266058194196E-001                  2.9407040322492413E+000                 -8.2221746613027481E-008                  6.1522550291401457E+000                 -1.2777604991585003E+000                  1.2998696371408871E+001                 -1.2777604991585003E+000                  6.1522550291401457E+000                  6.2054623394399833E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     359                                      645                  8.2361248284995294E+004                  3.0950462069013116E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998128468459E-001                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0153648010773690E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0153648010773690E+001                 -1.0153648010773690E+001                 -3.1824173494446175E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6463623274379922E+000                  1.0313209155154182E+000                  7.4619463933435126E-001                  2.9455000747444227E+000                 -8.0499991930303598E-008                  6.1545810127729572E+000                 -1.2707756865299036E+000                  1.3008010205418051E+001                 -1.2707756865299036E+000                  6.1545810127729572E+000                  6.2054817300127274E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     360                                      645                  8.3624737432749534E+004                  3.1015715160693955E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998158581627E-001                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0124038243180536E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0124038243180536E+001                 -1.0124038243180536E+001                 -3.1723445249596470E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6464728134643805E+000                  1.0269692443719911E+000                  7.4379783170986169E-001                  2.9502936899934018E+000                 -7.8814954213355132E-008                  6.1569060592244309E+000                 -1.2637938080537916E+000                  1.3017320525299878E+001                 -1.2637938080537916E+000                  6.1569060592244309E+000                  6.2054961604818504E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     361                                      643                  8.4907392810381469E+004                  3.1081099863069226E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998186130956E-001                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998022293957E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0094482773519935E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0094482773519935E+001                 -1.0094482773519935E+001                 -3.1622928893830341E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6465758905348791E+000                  1.0225904967761186E+000                  7.4140230377092675E-001                  2.9550847458712717E+000                 -7.7161855271983460E-008                  6.1592300781410083E+000                 -1.2568150222663437E+000                  1.3026627022201930E+001                 -1.2568150222663437E+000                  6.1592300781410083E+000                  6.2055052085187834E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     362                                      643                  8.6209649667819278E+004                  3.1146966530231910E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998217196240E-001                  9.9999998195615158E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998195615158E-001                  7.8130216538928486E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0064976010930399E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0064976010930399E+001                 -1.0064976010930399E+001                 -3.1522605272435836E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6466867264902190E+000                  1.0182444395926149E+000                  7.3900760326849635E-001                  2.9598741468761323E+000                 -7.5548498810614014E-008                  6.1615535044114154E+000                 -1.2498379250300198E+000                  1.3035931445944083E+001                 -1.2498379250300198E+000                  6.1615535044114154E+000                  6.2055083793468868E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742123E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                     363                                      645                  8.7531873247144409E+004                  3.1213048977042965E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999998249877864E-001                  9.9999998195615158E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998195615158E-001                  7.8130216760973091E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0035511576280550E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0035511576280550E+001                 -1.0035511576280550E+001                 -3.1422452307091632E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6468148098083115E+000                  1.0139680221346405E+000                  7.3661322790332329E-001                  2.9646628976064786E+000                 -7.3978718314014979E-008                  6.1638768419456049E+000                 -1.2428609112704008E+000                  1.3045235785596942E+001                 -1.2428609112704008E+000                  6.1638768419456049E+000                  6.2055049354789593E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059602E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
